report_id,company_name,industry,sub_industry,scope_key,total_pages,method,ablation,total_process_runtime_seconds,total_tokens,model
be1ce70f-1190-4da6-9d5d-a3723294a01a,bp-sustainability-report-2024,Extractives & Minerals Processing,Oil & Gas – Refining & Marketing,Oil & Gas – Refining & Marketing,53,M1,A5,196.12370442600013,99612,gpt-5.2-2025-12-11
be1ce70f-1190-4da6-9d5d-a3723294a01a,20260415_040307_be1ce70f-1190-4da6-9d5d-a3723294a01a,Extractives & Minerals Processing,Oil & Gas – Refining & Marketing,Oil & Gas – Refining & Marketing,53,M0,,292.8852957899999,1640140,gpt-5.2-2025-12-11
1d223dc1-ae3e-4c78-83e0-0a1329e528e0,bmw esg 2024,Transportation,Automobiles,Automobiles,19,M1,A0,174.3920500109998,58382,claude-opus-4-6
897a33de-edbe-45aa-a425-31297df747c4,QAN_2024_Sustainability_Report,Transportation,Airlines,Airlines,92,M1,A0,131.34682449200045,70152,claude-opus-4-6
307280f5-f615-4b1a-ae47-c0f04eb55bf6,maersk-sustainability-report-2023,Transportation,Marine Transportation,Marine Transportation,65,M1,A0,242.62726456699966,265492,claude-opus-4-6
848186d8-7a5e-42ce-b587-698c5e71533f,Apple_Environmental_Progress_Report_2025,Technology & Communications,Hardware,Hardware,126,M1,A0,95.37536436499977,42748,claude-opus-4-6
f25a601b-2967-4668-8345-15d9e7555cab,2025-Microsoft-Environmental-Sustainability-Report-PDF,Technology & Communications,Software & IT Services,Software & IT Services,90,M1,A0,249.78023365099943,114147,claude-opus-4-6
85a058fe-f0c4-492c-a0c0-7a2bbcae74d7,accenture-environmental-metrics-report-2025,Services,Professional & Commercial Services,Professional & Commercial Services,16,M1,A0,135.71105201199953,72349,claude-opus-4-6
0a14ecd9-9f0f-4ff3-80e1-19cca1198a7e,FY2025-Environmental-Performance-Summary,Services,Professional & Commercial Services,Professional & Commercial Services,28,M1,A0,139.41951883300044,89008,claude-opus-4-6
db6ecf05-1269-4e92-9b3b-eb2f2baad9e0,delltechnologies-fy24-esg-report,Technology & Communications,Hardware,Hardware,116,M1,A0,114.77918393899927,63040,claude-opus-4-6
f23f7eb1-1f50-4558-b917-a2eed5198550,2024-sustainability-report-lundin-mining,Extractives & Minerals Processing,Metals & Mining,Metals & Mining,87,M1,A0,544.6967841589994,243740,claude-opus-4-6
106c05b9-8088-4a05-b281-694c146c91d0,newmont-2024-sustainability-report,Extractives & Minerals Processing,Metals & Mining,Metals & Mining,112,M1,A0,544.0162705389994,250865,claude-opus-4-6
67c29e71-5024-4a1c-9452-d44fba2f6ce0,Allianz-SE-Sustainability-Report-2024-short-version,Financials,Insurance,Insurance,28,M1,A0,200.66648883999915,86285,claude-opus-4-6
0f329818-5c69-4f81-9dc2-a31415212f86,MCG esg 2024,Financials,Investment Banking & Brokerage,Investment Banking & Brokerage,21,M1,A0,206.9346998280016,94303,claude-opus-4-6
d0546854-e331-4ec6-b1db-ade1e55f106d,Hearing-Australia-FY24-ESG-Sustainability-Report,Health Care,Health Care Delivery,Health Care Delivery,32,M1,A0,301.86537043499993,127517,claude-opus-4-6
a92a8494-9b24-4a8d-b43a-7f484319937b,rhc_2025_impact_report,Health Care,Health Care Delivery,Health Care Delivery,55,M1,A0,374.9804346060009,203305,claude-opus-4-6
09e9db8c-998b-46b0-b786-4b61f157e65d,SHL_Sustainability-Report_2025,Health Care,Medical Equipment & Supplies,Medical Equipment & Supplies,172,M1,A0,174.89573322100114,92884,claude-opus-4-6
ea2ee64e-de07-42e1-86ed-196596d84555,McDonalds_PurposeImpact_ProgressReport_2024_2025,Food & Beverage,Restaurants,Restaurants,49,M1,A0,290.31244024899934,137842,claude-opus-4-6
11fc0e9f-9146-44fc-bb91-f41402325ee0,Starbucks-Fiscal-2024-Global-Impact-Report,Food & Beverage,Non-Alcoholic Beverages,Non-Alcoholic Beverages,54,M1,A0,252.2103405229991,101848,claude-opus-4-6
2be9d6e7-65c4-4bf0-a930-9dabb1957ba0,Sustainability_Profile_2024,Infrastructure,Gas Utilities & Distributors,Gas Utilities & Distributors,58,M1,A0,183.33532577500046,104514,claude-opus-4-6
b5ea1eac-abad-4813-b4d6-7819c41f3e99,esg-focus-for-investors-february-2026,Renewable Resources & Alternative Energy,Wind Technology & Project Developers,Wind Technology & Project Developers,83,M1,A0,111.5875004210011,43309,claude-opus-4-6
fbef90a1-0131-4707-a4cd-39be8c15b96c,Sustainability Report 2023,Renewable Resources & Alternative Energy,Solar Technology & Project Developers,Solar Technology & Project Developers,74,M1,A0,228.58003013899906,94286,claude-opus-4-6
0b36f1a6-d283-4aad-bc37-807347214057,2025-ALS-Sustainability-Report,Resource Transformation,Industrial Machinery & Goods,Industrial Machinery & Goods,136,M1,A0,145.7714859940006,70532,claude-opus-4-6
1164cec7-2dcd-4a89-b630-14245bcd9e62,NextEra Energy Sustainability Report 2024,Renewable Resources & Alternative Energy,Wind Technology & Project Developers,Wind Technology & Project Developers,72,M1,A0,137.1354308280006,78662,claude-opus-4-6
08b5581b-befd-4bfd-b226-b24c23a7081e,APA-2024SustainabilityReport,Infrastructure,Gas Utilities & Distributors,Gas Utilities & Distributors,86,M1,A0,184.63369057899945,105305,claude-opus-4-6
abfbf9ad-f8c0-4ea1-9cab-3ba8c10691ad,P&G esg 2024,Consumer Goods,Household & Personal Products,Household & Personal Products,47,M1,A0,128.04760462800004,62038,claude-opus-4-6
33a8702e-b1ec-44c7-9049-dbb1cef33eef,Sustainability_Report_2024,Consumer Goods,Multiline and Specialty Retailers & Distributors,Multiline and Specialty Retailers & Distributors,68,M1,A0,181.9627367690009,116551,claude-opus-4-6
093f2d23-5f2f-47b9-9ea3-ff36920ac675,Woolworths Group 2024 Sustainability Report,Consumer Goods,Multiline and Specialty Retailers & Distributors,Multiline and Specialty Retailers & Distributors,40,M1,A0,181.16809784199904,125110,claude-opus-4-6
3498d583-cb5c-408b-9f1a-edd4cc5fc285,ireland-gender-pay-gap-report-2025,Food & Beverage,Non-Alcoholic Beverages,Non-Alcoholic Beverages,9,M1,A0,203.6373288609975,111546,claude-opus-4-6
be1ce70f-1190-4da6-9d5d-a3723294a01a,bp-sustainability-report-2024,Extractives & Minerals Processing,Oil & Gas – Refining & Marketing,Oil & Gas – Refining & Marketing,53,M1,A0,273.6685569750007,118163,claude-opus-4-6
01973963-c558-4fee-8571-257caa21c8b1,DBS_SR2024,Financials,Commercial Banks,Commercial Banks,121,M1,A0,198.29516569500083,122075,claude-opus-4-6
d0546854-e331-4ec6-b1db-ade1e55f106d,Hearing-Australia-FY24-ESG-Sustainability-Report,Health Care,Health Care Delivery,Health Care Delivery,32,M1,A0,266.6437062269997,103102,claude-opus-4-6
a92a8494-9b24-4a8d-b43a-7f484319937b,rhc_2025_impact_report,Health Care,Health Care Delivery,Health Care Delivery,55,M1,A0,284.27275542500047,162132,claude-opus-4-6
09e9db8c-998b-46b0-b786-4b61f157e65d,SHL_Sustainability-Report_2025,Health Care,Medical Equipment & Supplies,Medical Equipment & Supplies,172,M1,A0,123.64907284499986,77075,claude-opus-4-6
ea2ee64e-de07-42e1-86ed-196596d84555,McDonalds_PurposeImpact_ProgressReport_2024_2025,Food & Beverage,Restaurants,Restaurants,49,M1,A0,226.7597655059999,114344,claude-opus-4-6
11fc0e9f-9146-44fc-bb91-f41402325ee0,Starbucks-Fiscal-2024-Global-Impact-Report,Food & Beverage,Non-Alcoholic Beverages,Non-Alcoholic Beverages,54,M1,A0,187.69492200499917,82136,claude-opus-4-6
2be9d6e7-65c4-4bf0-a930-9dabb1957ba0,Sustainability_Profile_2024,Infrastructure,Gas Utilities & Distributors,Gas Utilities & Distributors,58,M1,A0,155.07146572500005,88721,claude-opus-4-6
b5ea1eac-abad-4813-b4d6-7819c41f3e99,esg-focus-for-investors-february-2026,Renewable Resources & Alternative Energy,Wind Technology & Project Developers,Wind Technology & Project Developers,83,M1,A0,92.7184276730004,35311,claude-opus-4-6
fbef90a1-0131-4707-a4cd-39be8c15b96c,Sustainability Report 2023,Renewable Resources & Alternative Energy,Solar Technology & Project Developers,Solar Technology & Project Developers,74,M1,A0,186.13642193800024,78291,claude-opus-4-6
0b36f1a6-d283-4aad-bc37-807347214057,2025-ALS-Sustainability-Report,Resource Transformation,Industrial Machinery & Goods,Industrial Machinery & Goods,136,M1,A0,117.66883378500006,58013,claude-opus-4-6
33c8ed39-f506-4444-aff7-6b1f78c0f5cf,esg-environment-social-governance-basf-ar23,Resource Transformation,Chemicals,Chemicals,67,M1,A0,211.1197585509999,96073,claude-opus-4-6
1164cec7-2dcd-4a89-b630-14245bcd9e62,NextEra Energy Sustainability Report 2024,Renewable Resources & Alternative Energy,Wind Technology & Project Developers,Wind Technology & Project Developers,72,M1,A0,94.13947686699976,66938,claude-opus-4-6
08b5581b-befd-4bfd-b226-b24c23a7081e,APA-2024SustainabilityReport,Infrastructure,Gas Utilities & Distributors,Gas Utilities & Distributors,86,M1,A0,145.42232682599933,89363,claude-opus-4-6
abfbf9ad-f8c0-4ea1-9cab-3ba8c10691ad,P&G esg 2024,Consumer Goods,Household & Personal Products,Household & Personal Products,47,M1,A0,100.81987380999999,51981,claude-opus-4-6
33a8702e-b1ec-44c7-9049-dbb1cef33eef,Sustainability_Report_2024,Consumer Goods,Multiline and Specialty Retailers & Distributors,Multiline and Specialty Retailers & Distributors,68,M1,A0,134.52978011100095,101278,claude-opus-4-6
093f2d23-5f2f-47b9-9ea3-ff36920ac675,Woolworths Group 2024 Sustainability Report,Consumer Goods,Multiline and Specialty Retailers & Distributors,Multiline and Specialty Retailers & Distributors,40,M1,A0,136.79571112600024,108492,claude-opus-4-6
3498d583-cb5c-408b-9f1a-edd4cc5fc285,ireland-gender-pay-gap-report-2025,Food & Beverage,Non-Alcoholic Beverages,Non-Alcoholic Beverages,9,M1,A0,168.74911222900118,88450,claude-opus-4-6
be1ce70f-1190-4da6-9d5d-a3723294a01a,bp-sustainability-report-2024,Extractives & Minerals Processing,Oil & Gas – Refining & Marketing,Oil & Gas – Refining & Marketing,53,M1,A0,217.85139478300152,98491,claude-opus-4-6
0f329818-5c69-4f81-9dc2-a31415212f86,MCG esg 2024,Financials,Investment Banking & Brokerage,Investment Banking & Brokerage,21,M1,A0,189.0125002929999,78321,claude-opus-4-6
01973963-c558-4fee-8571-257caa21c8b1,DBS_SR2024,Financials,Commercial Banks,Commercial Banks,121,M1,A0,207.13783547600002,120616,gpt-5.2-2025-12-11
08b5581b-befd-4bfd-b226-b24c23a7081e,APA-2024SustainabilityReport,Infrastructure,Gas Utilities & Distributors,Gas Utilities & Distributors,86,M1,A0,157.02468931400006,89362,gpt-5.2-2025-12-11
093f2d23-5f2f-47b9-9ea3-ff36920ac675,Woolworths Group 2024 Sustainability Report,Consumer Goods,Multiline and Specialty Retailers & Distributors,Multiline and Specialty Retailers & Distributors,40,M1,A0,144.06598176599994,106273,gpt-5.2-2025-12-11
09e9db8c-998b-46b0-b786-4b61f157e65d,SHL_Sustainability-Report_2025,Health Care,Medical Equipment & Supplies,Medical Equipment & Supplies,172,M1,A0,141.31320344000005,83467,gpt-5.2-2025-12-11
0b36f1a6-d283-4aad-bc37-807347214057,2025-ALS-Sustainability-Report,Resource Transformation,Industrial Machinery & Goods,Industrial Machinery & Goods,136,M1,A0,130.729631273,58400,gpt-5.2-2025-12-11
1164cec7-2dcd-4a89-b630-14245bcd9e62,NextEra Energy Sustainability Report 2024,Renewable Resources & Alternative Energy,Wind Technology & Project Developers,Wind Technology & Project Developers,72,M1,A0,100.2071277550001,67360,gpt-5.2-2025-12-11
11fc0e9f-9146-44fc-bb91-f41402325ee0,Starbucks-Fiscal-2024-Global-Impact-Report,Food & Beverage,Non-Alcoholic Beverages,Non-Alcoholic Beverages,54,M1,A0,201.81423143300003,83319,gpt-5.2-2025-12-11
33a8702e-b1ec-44c7-9049-dbb1cef33eef,Sustainability_Report_2024,Consumer Goods,Multiline and Specialty Retailers & Distributors,Multiline and Specialty Retailers & Distributors,68,M1,A0,154.13958492999973,100010,gpt-5.2-2025-12-11
2be9d6e7-65c4-4bf0-a930-9dabb1957ba0,Sustainability_Profile_2024,Infrastructure,Gas Utilities & Distributors,Gas Utilities & Distributors,58,M1,A0,165.86858253600076,88261,gpt-5.2-2025-12-11
33c8ed39-f506-4444-aff7-6b1f78c0f5cf,esg-environment-social-governance-basf-ar23,Resource Transformation,Chemicals,Chemicals,67,M1,A0,233.7421307980003,96272,gpt-5.2-2025-12-11
a92a8494-9b24-4a8d-b43a-7f484319937b,rhc_2025_impact_report,Health Care,Health Care Delivery,Health Care Delivery,55,M1,A0,304.9007098129987,167580,gpt-5.2-2025-12-11
abfbf9ad-f8c0-4ea1-9cab-3ba8c10691ad,P&G esg 2024,Consumer Goods,Household & Personal Products,Household & Personal Products,47,M1,A0,112.20609805799904,52251,gpt-5.2-2025-12-11
b5ea1eac-abad-4813-b4d6-7819c41f3e99,esg-focus-for-investors-february-2026,Renewable Resources & Alternative Energy,Wind Technology & Project Developers,Wind Technology & Project Developers,83,M1,A0,102.77356240500012,35458,gpt-5.2-2025-12-11
d0546854-e331-4ec6-b1db-ade1e55f106d,Hearing-Australia-FY24-ESG-Sustainability-Report,Health Care,Health Care Delivery,Health Care Delivery,32,M1,A0,279.4032225289993,103608,gpt-5.2-2025-12-11
ea2ee64e-de07-42e1-86ed-196596d84555,McDonalds_PurposeImpact_ProgressReport_2024_2025,Food & Beverage,Restaurants,Restaurants,49,M1,A0,254.67637124599787,113427,gpt-5.2-2025-12-11
fbef90a1-0131-4707-a4cd-39be8c15b96c,Sustainability Report 2023,Renewable Resources & Alternative Energy,Solar Technology & Project Developers,Solar Technology & Project Developers,74,M1,A0,203.06268898399867,77530,gpt-5.2-2025-12-11
